time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv
46271023, 2, 7, 47.5635634, -122.0828496, 3, 0.02, 0.0, 298, 137, 253
46286089, 2, 7, 47.5635634, -122.0828496, 3, 0.02, 0.0, 298, 137, 253
46392456, 2, 7, 47.5635631, -122.0828495, 3, 0.04, 0.0, 298, 136, 251
46592489, 2, 7, 47.5635628, -122.0828494, 3, 0.01, 0.0, 298, 135, 250
46792644, 2, 7, 47.5635624, -122.0828492, 3, 0.02, 0.0, 298, 134, 249
46992587, 2, 7, 47.5635619, -122.0828492, 3, 0.02, 0.0, 298, 133, 248
47192673, 2, 7, 47.5635616, -122.0828493, 3, 0.07, 0.0, 298, 133, 247
48072692, 2, 7, 47.5635597, -122.0828490, 3, 0.12, 0.0, 298, 130, 242
48395210, 2, 7, 47.5635595, -122.0828489, 3, 0.12, 0.0, 298, 129, 241
48595176, 2, 7, 47.5635591, -122.0828488, 3, 0.06, 0.0, 298, 129, 240
48795246, 2, 7, 47.5635589, -122.0828488, 3, 0.08, 0.0, 298, 129, 240
48995142, 2, 7, 47.5635587, -122.0828487, 3, 0.07, 0.0, 298, 128, 240
49196791, 2, 7, 47.5635584, -122.0828486, 3, 0.04, 0.0, 298, 128, 240
49395772, 2, 7, 47.5635582, -122.0828485, 3, 0.05, 0.0, 298, 128, 240
49595871, 2, 7, 47.5635579, -122.0828486, 3, 0.04, 0.0, 298, 128, 240
49795724, 2, 7, 47.5635577, -122.0828487, 3, 0.02, 0.0, 298, 128, 239
49995687, 2, 7, 47.5635574, -122.0828485, 3, 0.06, 0.0, 298, 128, 239
50195718, 2, 7, 47.5635572, -122.0828484, 3, 0.05, 0.0, 298, 128, 239
50395679, 2, 7, 47.5635570, -122.0828483, 3, 0.02, 0.0, 298, 128, 239
50401691, 2, 7, 47.5635570, -122.0828483, 3, 0.02, 0.0, 298, 128, 239
50595760, 2, 7, 47.5635568, -122.0828483, 3, 0.01, 0.0, 298, 128, 239
50795619, 2, 7, 47.5635566, -122.0828482, 3, 0.01, 0.0, 298, 127, 239
50995674, 2, 7, 47.5635564, -122.0828481, 3, 0.05, 0.0, 298, 127, 239
51196601, 2, 7, 47.5635563, -122.0828481, 3, 0.02, 0.0, 298, 127, 239
51397293, 2, 7, 47.5635562, -122.0828480, 3, 0.03, 0.0, 298, 127, 239
51597253, 2, 7, 47.5635561, -122.0828479, 3, 0.05, 0.0, 298, 127, 239
51797279, 2, 7, 47.5635559, -122.0828478, 3, 0.04, 0.0, 298, 127, 239
51997102, 2, 7, 47.5635559, -122.0828477, 4, 0.04, 0.0, 298, 127, 239
52197021, 2, 7, 47.5635558, -122.0828478, 4, 0.03, 0.0, 298, 127, 239
52397092, 2, 7, 47.5635556, -122.0828477, 4, 0.01, 0.0, 298, 127, 238
52596992, 2, 7, 47.5635555, -122.0828477, 4, 0.01, 0.0, 298, 127, 238
52797963, 2, 7, 47.5635553, -122.0828476, 4, 0.03, 0.0, 298, 126, 238
52997643, 2, 7, 47.5635552, -122.0828476, 4, 0.03, 0.0, 298, 126, 238
53197659, 2, 7, 47.5635551, -122.0828476, 4, 0.02, 0.0, 298, 126, 238
53397498, 2, 7, 47.5635550, -122.0828475, 4, 0.03, 0.0, 298, 126, 238
53597620, 2, 7, 47.5635547, -122.0828476, 4, 0.06, 0.0, 298, 126, 238
53797488, 2, 7, 47.5635545, -122.0828477, 4, 0.03, 0.0, 298, 126, 237
53997416, 2, 7, 47.5635544, -122.0828477, 4, 0.09, 0.0, 298, 125, 237
54197524, 2, 7, 47.5635542, -122.0828477, 4, 0.12, 0.0, 298, 125, 236
54397401, 2, 7, 47.5635541, -122.0828477, 4, 0.09, 0.0, 298, 125, 236
54516899, 2, 7, 47.5635541, -122.0828477, 4, 0.09, 0.0, 298, 125, 236
54598400, 2, 7, 47.5635538, -122.0828476, 4, 0.06, 0.0, 298, 124, 235
54798007, 2, 7, 47.5635536, -122.0828476, 4, 0.02, 0.0, 298, 124, 235
54997839, 2, 7, 47.5635535, -122.0828475, 4, 0.04, 0.0, 298, 124, 234
55197702, 2, 7, 47.5635533, -122.0828475, 4, 0.07, 0.0, 298, 123, 234
55397728, 2, 7, 47.5635532, -122.0828474, 4, 0.04, 0.0, 298, 123, 233
55598391, 2, 7, 47.5635531, -122.0828475, 4, 0.00, 0.0, 298, 123, 233
55798271, 2, 7, 47.5635530, -122.0828474, 4, 0.03, 0.0, 298, 122, 233
55998189, 2, 7, 47.5635529, -122.0828474, 4, 0.02, 0.0, 298, 122, 232
56198135, 2, 7, 47.5635528, -122.0828476, 4, 0.06, 0.0, 298, 122, 232
56398283, 2, 7, 47.5635528, -122.0828475, 4, 0.07, 0.0, 298, 122, 231
56598305, 2, 7, 47.5635526, -122.0828475, 4, 0.02, 0.0, 298, 121, 231
56798249, 2, 7, 47.5635526, -122.0828476, 4, 0.06, 0.0, 298, 121, 231
56998294, 2, 7, 47.5635525, -122.0828475, 4, 0.01, 0.0, 298, 121, 230
57198394, 2, 7, 47.5635525, -122.0828473, 4, 0.04, 0.0, 298, 121, 230
57398320, 2, 7, 47.5635524, -122.0828473, 4, 0.05, 0.0, 298, 120, 229
57598459, 2, 7, 47.5635524, -122.0828471, 4, 0.02, 0.0, 298, 120, 229
57799333, 2, 7, 47.5635524, -122.0828470, 4, 0.02, 0.0, 298, 120, 229
57999962, 2, 7, 47.5635523, -122.0828468, 4, 0.03, 0.0, 298, 120, 228
58199767, 2, 7, 47.5635523, -122.0828467, 4, 0.02, 0.0, 298, 120, 228
58399616, 2, 7, 47.5635522, -122.0828465, 4, 0.02, 0.0, 298, 119, 228
58600313, 2, 7, 47.5635521, -122.0828463, 4, 0.07, 0.0, 298, 119, 227
58631390, 2, 7, 47.5635521, -122.0828463, 4, 0.07, 0.0, 298, 119, 227
58800206, 2, 7, 47.5635520, -122.0828462, 4, 0.07, 0.0, 298, 119, 227
59000152, 2, 7, 47.5635519, -122.0828461, 4, 0.04, 0.0, 298, 119, 227
59200416, 2, 7, 47.5635518, -122.0828460, 4, 0.00, 0.0, 298, 119, 226
59400515, 2, 7, 47.5635517, -122.0828459, 4, 0.04, 0.0, 298, 119, 226
59600647, 2, 7, 47.5635517, -122.0828458, 4, 0.02, 0.0, 298, 118, 226
59800559, 2, 7, 47.5635517, -122.0828457, 4, 0.02, 0.0, 298, 118, 226
60000756, 2, 7, 47.5635514, -122.0828456, 4, 0.06, 0.0, 298, 118, 225
60200794, 2, 7, 47.5635514, -122.0828453, 4, 0.08, 0.0, 298, 118, 225
60400830, 2, 7, 47.5635517, -122.0828450, 4, 0.13, 0.0, 298, 118, 226
60600930, 2, 7, 47.5635516, -122.0828444, 4, 0.27, 0.0, 298, 119, 226
60801038, 2, 7, 47.5635518, -122.0828440, 4, 0.36, 0.0, 298, 121, 227
61001015, 2, 7, 47.5635515, -122.0828434, 4, 0.17, 0.0, 298, 123, 229
61201182, 2, 7, 47.5635522, -122.0828422, 4, 0.45, 0.0, 298, 122, 228
61401048, 2, 7, 47.5635520, -122.0828413, 4, 0.34, 0.0, 298, 122, 228
61601023, 2, 7, 47.5635519, -122.0828399, 4, 0.37, 0.0, 298, 122, 228
61801029, 2, 7, 47.5635521, -122.0828391, 4, 0.34, 0.0, 298, 122, 228
62001015, 2, 7, 47.5635513, -122.0828373, 4, 0.39, 0.0, 298, 121, 227
62201120, 2, 7, 47.5635510, -122.0828362, 4, 0.53, 109.4, 298, 120, 226
62401256, 2, 7, 47.5635509, -122.0828349, 4, 0.56, 119.9, 298, 120, 225
62641377, 2, 7, 47.5635505, -122.0828336, 4, 0.53, 122.0, 298, 119, 226
62748762, 2, 7, 47.5635505, -122.0828336, 4, 0.53, 122.0, 298, 119, 226
62841479, 2, 7, 47.5635498, -122.0828319, 5, 0.53, 122.1, 298, 118, 225
63041566, 2, 7, 47.5635487, -122.0828302, 5, 0.80, 129.9, 298, 118, 226
63241540, 2, 7, 47.5635478, -122.0828282, 5, 0.57, 125.1, 298, 118, 225
63441691, 2, 7, 47.5635469, -122.0828267, 5, 0.56, 126.1, 298, 117, 225
63641770, 2, 7, 47.5635460, -122.0828246, 5, 0.58, 121.7, 298, 116, 223
63841759, 2, 7, 47.5635451, -122.0828229, 5, 0.46, 121.7, 298, 116, 223
64041822, 2, 7, 47.5635441, -122.0828210, 5, 0.43, 121.7, 298, 116, 223
64241782, 2, 7, 47.5635437, -122.0828198, 5, 0.25, 121.7, 298, 115, 222
64441683, 2, 7, 47.5635431, -122.0828180, 5, 0.17, 121.7, 298, 114, 221
64642301, 2, 7, 47.5635428, -122.0828170, 5, 0.13, 121.7, 298, 113, 220
64842313, 2, 7, 47.5635428, -122.0828166, 5, 0.04, 121.7, 298, 113, 220
65042301, 2, 7, 47.5635427, -122.0828162, 6, 0.15, 121.7, 298, 113, 220
65242346, 2, 7, 47.5635428, -122.0828161, 6, 0.27, 121.7, 298, 113, 221
65642084, 2, 7, 47.5635431, -122.0828161, 6, 0.25, 121.7, 298, 112, 220
65842170, 2, 7, 47.5635436, -122.0828166, 6, 0.27, 121.7, 298, 112, 220
66042154, 2, 7, 47.5635433, -122.0828166, 6, 0.26, 121.7, 298, 111, 219
66243172, 2, 7, 47.5635427, -122.0828171, 6, 0.38, 121.7, 298, 110, 218
66443303, 2, 7, 47.5635426, -122.0828174, 6, 0.30, 121.7, 298, 110, 218
66643246, 2, 7, 47.5635427, -122.0828182, 6, 0.34, 121.7, 298, 110, 218
66844148, 2, 7, 47.5635424, -122.0828191, 6, 0.40, 182.5, 298, 110, 218
66865208, 2, 7, 47.5635424, -122.0828191, 6, 0.40, 182.5, 298, 110, 218
67044808, 2, 7, 47.5635428, -122.0828197, 6, 0.36, 182.5, 298, 109, 217
67244635, 2, 7, 47.5635424, -122.0828204, 6, 0.42, 216.1, 298, 109, 216
67444603, 2, 7, 47.5635424, -122.0828211, 6, 0.32, 216.1, 298, 109, 216
67644595, 2, 7, 47.5635426, -122.0828220, 6, 0.33, 216.1, 298, 109, 216
67844592, 2, 7, 47.5635429, -122.0828229, 6, 0.34, 216.1, 298, 109, 217
68044665, 2, 7, 47.5635429, -122.0828237, 6, 0.31, 216.1, 298, 110, 217
68244784, 2, 7, 47.5635435, -122.0828243, 6, 0.34, 216.1, 298, 110, 217
68444817, 2, 7, 47.5635438, -122.0828248, 6, 0.34, 216.1, 298, 109, 216
68644860, 2, 7, 47.5635443, -122.0828249, 7, 0.25, 216.1, 298, 109, 216
68844948, 2, 7, 47.5635446, -122.0828253, 7, 0.27, 216.1, 298, 109, 217
69044918, 2, 7, 47.5635447, -122.0828252, 7, 0.20, 216.1, 298, 109, 216
69245011, 2, 7, 47.5635444, -122.0828252, 7, 0.15, 216.1, 298, 109, 216
69446134, 2, 7, 47.5635449, -122.0828251, 7, 0.25, 216.1, 298, 109, 216
69646121, 2, 7, 47.5635447, -122.0828249, 8, 0.13, 216.1, 298, 109, 216
69846233, 2, 7, 47.5635449, -122.0828248, 8, 0.09, 216.1, 298, 109, 217
70046242, 2, 7, 47.5635452, -122.0828246, 8, 0.14, 216.1, 298, 109, 218
70246143, 2, 7, 47.5635455, -122.0828243, 8, 0.18, 216.1, 298, 109, 217
70446158, 2, 7, 47.5635458, -122.0828242, 8, 0.13, 216.1, 298, 109, 217
70646118, 2, 7, 47.5635461, -122.0828237, 8, 0.14, 216.1, 298, 109, 217
70846756, 2, 7, 47.5635464, -122.0828231, 8, 0.21, 216.1, 298, 109, 218
70981525, 2, 7, 47.5635464, -122.0828231, 8, 0.21, 216.1, 298, 109, 218
71046742, 2, 7, 47.5635465, -122.0828225, 8, 0.20, 216.1, 298, 109, 217
71246781, 2, 7, 47.5635468, -122.0828217, 8, 0.23, 216.1, 298, 109, 216
71446787, 2, 7, 47.5635474, -122.0828210, 8, 0.41, 336.2, 298, 109, 216
71646684, 2, 7, 47.5635478, -122.0828203, 8, 0.32, 336.2, 298, 109, 215
71846702, 2, 7, 47.5635480, -122.0828197, 8, 0.19, 336.2, 298, 109, 215
72046705, 2, 7, 47.5635480, -122.0828189, 8, 0.21, 336.2, 298, 109, 216
72246669, 2, 7, 47.5635478, -122.0828182, 8, 0.26, 336.2, 298, 110, 216
72446635, 2, 7, 47.5635480, -122.0828176, 8, 0.21, 336.2, 298, 110, 216
72646633, 2, 7, 47.5635480, -122.0828170, 8, 0.16, 336.2, 298, 109, 216
72846581, 2, 7, 47.5635480, -122.0828162, 8, 0.19, 336.2, 298, 109, 216
73047229, 2, 7, 47.5635480, -122.0828150, 9, 0.30, 336.2, 298, 109, 216
73247188, 2, 7, 47.5635480, -122.0828142, 9, 0.22, 336.2, 298, 109, 216
73447338, 2, 7, 47.5635481, -122.0828136, 8, 0.13, 336.2, 298, 108, 216
73647321, 2, 7, 47.5635481, -122.0828132, 9, 0.06, 336.2, 298, 108, 216
73847186, 2, 7, 47.5635480, -122.0828127, 9, 0.09, 336.2, 298, 108, 215
74047326, 2, 7, 47.5635477, -122.0828128, 9, 0.16, 336.2, 298, 108, 216
74247272, 2, 7, 47.5635474, -122.0828126, 9, 0.14, 336.2, 298, 109, 216
74447434, 2, 7, 47.5635474, -122.0828122, 9, 0.14, 336.2, 298, 109, 215
74647500, 2, 7, 47.5635472, -122.0828121, 9, 0.13, 336.2, 298, 109, 216
74847543, 2, 7, 47.5635471, -122.0828120, 9, 0.12, 336.2, 298, 110, 216
75047553, 2, 7, 47.5635470, -122.0828114, 9, 0.10, 336.2, 298, 110, 217
75098145, 2, 7, 47.5635470, -122.0828114, 9, 0.22, 336.2, 298, 110, 217
75247724, 2, 7, 47.5635471, -122.0828113, 9, 0.22, 336.2, 298, 110, 218
75447704, 2, 7, 47.5635469, -122.0828109, 9, 0.07, 336.2, 298, 111, 218
75647573, 2, 7, 47.5635466, -122.0828105, 9, 0.11, 336.2, 298, 111, 218
75847595, 2, 7, 47.5635466, -122.0828098, 9, 0.19, 336.2, 298, 110, 219
76047682, 2, 7, 47.5635463, -122.0828095, 9, 0.09, 336.2, 298, 110, 219
76247820, 2, 7, 47.5635461, -122.0828088, 9, 0.14, 336.2, 298, 111, 220
76447910, 2, 7, 47.5635462, -122.0828082, 9, 0.16, 336.2, 298, 111, 220
76647779, 2, 7, 47.5635459, -122.0828078, 9, 0.13, 336.2, 298, 111, 220
76847964, 2, 7, 47.5635456, -122.0828076, 9, 0.07, 336.2, 298, 111, 220
77047889, 2, 7, 47.5635454, -122.0828075, 9, 0.05, 336.2, 298, 111, 220
77247839, 2, 7, 47.5635454, -122.0828079, 9, 0.10, 336.2, 298, 111, 220
77447920, 2, 7, 47.5635451, -122.0828082, 9, 0.18, 336.2, 298, 111, 220
77648002, 2, 7, 47.5635449, -122.0828082, 9, 0.17, 336.2, 298, 111, 220
77848987, 2, 7, 47.5635447, -122.0828080, 9, 0.15, 336.2, 298, 111, 220
78048066, 2, 7, 47.5635445, -122.0828081, 9, 0.12, 336.2, 298, 111, 219
78248185, 2, 7, 47.5635443, -122.0828081, 9, 0.12, 336.2, 298, 110, 218
78448204, 2, 7, 47.5635442, -122.0828083, 9, 0.10, 336.2, 298, 110, 216
78687646, 2, 7, 47.5635441, -122.0828085, 9, 0.07, 336.2, 298, 110, 214
78887711, 2, 7, 47.5635439, -122.0828085, 9, 0.03, 336.2, 298, 109, 213
79087891, 2, 7, 47.5635438, -122.0828085, 9, 0.08, 336.2, 298, 109, 213
79215342, 2, 7, 47.5635438, -122.0828085, 9, 0.08, 336.2, 298, 109, 213
79287826, 2, 7, 47.5635437, -122.0828081, 9, 0.07, 336.2, 298, 109, 213
79487796, 2, 7, 47.5635436, -122.0828079, 9, 0.09, 336.2, 298, 110, 213
79687823, 2, 7, 47.5635434, -122.0828076, 9, 0.12, 336.2, 298, 110, 214
79887764, 2, 7, 47.5635433, -122.0828073, 9, 0.08, 336.2, 298, 110, 214
80088466, 2, 7, 47.5635431, -122.0828070, 9, 0.08, 336.2, 298, 110, 215
80288510, 2, 7, 47.5635429, -122.0828068, 9, 0.09, 336.2, 298, 110, 215
80488564, 2, 7, 47.5635427, -122.0828064, 9, 0.12, 336.2, 298, 110, 215
80688559, 2, 7, 47.5635426, -122.0828059, 9, 0.14, 336.2, 298, 110, 216
80888396, 2, 7, 47.5635425, -122.0828052, 9, 0.20, 336.2, 298, 110, 216
81088228, 2, 7, 47.5635425, -122.0828045, 10, 0.08, 336.2, 298, 109, 216
81288254, 2, 7, 47.5635425, -122.0828040, 10, 0.08, 336.2, 298, 109, 217
81488253, 2, 7, 47.5635424, -122.0828034, 10, 0.13, 336.2, 298, 109, 217
81688259, 2, 7, 47.5635422, -122.0828027, 10, 0.15, 336.2, 298, 109, 217
81888258, 2, 7, 47.5635422, -122.0828023, 10, 0.07, 336.2, 298, 109, 218
82088290, 2, 7, 47.5635417, -122.0828014, 10, 0.23, 336.2, 298, 109, 218
82288958, 2, 7, 47.5635415, -122.0828010, 10, 0.16, 336.2, 298, 109, 218
82488859, 2, 7, 47.5635414, -122.0828006, 10, 0.05, 336.2, 298, 108, 217
82688988, 2, 7, 47.5635413, -122.0828009, 10, 0.18, 336.2, 298, 108, 217
82888959, 2, 7, 47.5635414, -122.0828012, 10, 0.18, 336.2, 298, 108, 217
83088963, 2, 7, 47.5635414, -122.0828019, 10, 0.25, 336.2, 298, 108, 217
83289062, 2, 7, 47.5635416, -122.0828022, 10, 0.19, 336.2, 298, 108, 218
83331210, 2, 7, 47.5635416, -122.0828022, 10, 0.19, 336.2, 298, 108, 218
83488985, 2, 7, 47.5635417, -122.0828027, 10, 0.16, 336.2, 298, 108, 218
83688931, 2, 7, 47.5635419, -122.0828029, 11, 0.12, 336.2, 298, 108, 218
83889032, 2, 7, 47.5635422, -122.0828033, 11, 0.16, 336.2, 298, 108, 218
84088932, 2, 7, 47.5635424, -122.0828038, 11, 0.17, 336.2, 298, 108, 218
84289076, 2, 7, 47.5635425, -122.0828042, 11, 0.15, 336.2, 298, 108, 219
84489165, 2, 7, 47.5635427, -122.0828045, 11, 0.15, 336.2, 298, 107, 219
84689203, 2, 7, 47.5635429, -122.0828048, 11, 0.14, 336.2, 298, 107, 220
84890103, 2, 7, 47.5635430, -122.0828051, 11, 0.10, 336.2, 298, 107, 220
85090086, 2, 7, 47.5635432, -122.0828054, 11, 0.12, 336.2, 298, 107, 220
85290196, 2, 7, 47.5635432, -122.0828057, 11, 0.14, 336.2, 298, 107, 220
85490318, 2, 7, 47.5635432, -122.0828061, 11, 0.14, 336.2, 298, 107, 220
85690198, 2, 7, 47.5635432, -122.0828065, 11, 0.16, 336.2, 298, 107, 221
85890182, 2, 7, 47.5635432, -122.0828068, 11, 0.13, 336.2, 298, 107, 221
86090233, 2, 7, 47.5635432, -122.0828072, 11, 0.13, 336.2, 298, 107, 221
86290346, 2, 7, 47.5635432, -122.0828074, 11, 0.10, 336.2, 298, 107, 221
86490364, 2, 7, 47.5635430, -122.0828076, 11, 0.10, 336.2, 298, 107, 221
86690427, 2, 7, 47.5635430, -122.0828078, 11, 0.07, 336.2, 298, 107, 220
86891387, 2, 7, 47.5635428, -122.0828079, 11, 0.07, 336.2, 298, 107, 220
87091343, 2, 7, 47.5635427, -122.0828081, 11, 0.07, 336.2, 298, 107, 219
87291521, 2, 7, 47.5635425, -122.0828080, 11, 0.04, 336.2, 298, 107, 219
87448404, 2, 7, 47.5635425, -122.0828080, 11, 0.07, 336.2, 298, 107, 219
87491560, 2, 7, 47.5635424, -122.0828080, 11, 0.07, 336.2, 298, 107, 219
87691613, 2, 7, 47.5635422, -122.0828079, 11, 0.08, 336.2, 298, 107, 220
87891675, 2, 7, 47.5635420, -122.0828078, 11, 0.14, 336.2, 298, 107, 220
88091606, 2, 7, 47.5635419, -122.0828077, 11, 0.16, 336.2, 298, 108, 220
88291636, 2, 7, 47.5635418, -122.0828074, 11, 0.11, 336.2, 298, 108, 220
88491793, 2, 7, 47.5635416, -122.0828072, 11, 0.13, 336.2, 298, 108, 220
88691842, 2, 7, 47.5635414, -122.0828069, 11, 0.12, 336.2, 298, 108, 220
88891916, 2, 7, 47.5635414, -122.0828065, 11, 0.17, 336.2, 298, 109, 220
89092008, 2, 7, 47.5635414, -122.0828060, 11, 0.19, 336.2, 298, 108, 220
89292005, 2, 7, 47.5635414, -122.0828056, 11, 0.19, 336.2, 298, 108, 219
89491905, 2, 7, 47.5635410, -122.0828053, 11, 0.16, 336.2, 298, 108, 220
89691922, 2, 7, 47.5635407, -122.0828048, 11, 0.22, 336.2, 298, 108, 221
89891927, 2, 7, 47.5635409, -122.0828046, 11, 0.19, 336.2, 298, 109, 221
90091949, 2, 7, 47.5635413, -122.0828044, 11, 0.09, 336.2, 298, 109, 221
90292063, 2, 7, 47.5635419, -122.0828045, 11, 0.26, 336.2, 298, 110, 221
90491997, 2, 7, 47.5635424, -122.0828044, 11, 0.30, 336.2, 298, 109, 221
90691982, 2, 7, 47.5635432, -122.0828043, 11, 0.28, 336.2, 298, 109, 221
90892025, 2, 7, 47.5635439, -122.0828043, 11, 0.45, 350.7, 298, 109, 222
91132168, 2, 7, 47.5635444, -122.0828044, 11, 0.28, 356.3, 298, 109, 222
91332402, 2, 7, 47.5635451, -122.0828044, 11, 0.38, 0.4, 298, 109, 222
91532388, 2, 7, 47.5635458, -122.0828040, 11, 0.37, 8.8, 298, 109, 222
91565524, 2, 7, 47.5635458, -122.0828040, 11, 0.37, 8.8, 298, 109, 222
91732341, 2, 7, 47.5635463, -122.0828038, 11, 0.28, 15.1, 298, 109, 222
91932432, 2, 7, 47.5635466, -122.0828036, 11, 0.19, 15.1, 298, 108, 221
92532368, 2, 7, 47.5635465, -122.0828035, 11, 0.07, 15.1, 298, 108, 221
92933039, 2, 7, 47.5635466, -122.0828034, 11, 0.04, 15.1, 298, 108, 221
93132999, 2, 7, 47.5635466, -122.0828032, 11, 0.08, 15.1, 298, 108, 222
93333116, 2, 7, 47.5635467, -122.0828030, 11, 0.05, 15.1, 298, 108, 222
93533077, 2, 7, 47.5635465, -122.0828028, 11, 0.11, 15.1, 298, 108, 223
93733215, 2, 7, 47.5635464, -122.0828025, 11, 0.10, 15.1, 298, 109, 223
93933271, 2, 7, 47.5635463, -122.0828021, 11, 0.06, 15.1, 298, 109, 224
94133209, 2, 7, 47.5635462, -122.0828017, 11, 0.05, 15.1, 298, 108, 223
94333342, 2, 7, 47.5635460, -122.0828014, 11, 0.08, 15.1, 298, 108, 224
94533172, 2, 7, 47.5635457, -122.0828009, 11, 0.16, 15.1, 298, 109, 224
94734184, 2, 7, 47.5635455, -122.0828005, 11, 0.09, 15.1, 298, 109, 224
94933243, 2, 7, 47.5635454, -122.0828000, 11, 0.15, 15.1, 298, 110, 223
95133180, 2, 7, 47.5635453, -122.0827995, 11, 0.18, 15.1, 298, 109, 223
95333243, 2, 7, 47.5635449, -122.0827989, 11, 0.24, 15.1, 298, 109, 224
95533092, 2, 7, 47.5635445, -122.0827984, 11, 0.24, 15.1, 298, 109, 224
95681539, 2, 7, 47.5635445, -122.0827984, 11, 0.24, 15.1, 298, 109, 224
95733772, 2, 7, 47.5635442, -122.0827981, 11, 0.13, 15.1, 298, 109, 223
95933700, 2, 7, 47.5635440, -122.0827978, 11, 0.14, 15.1, 298, 109, 224
96133725, 2, 7, 47.5635436, -122.0827978, 11, 0.17, 15.1, 298, 109, 224
96333601, 2, 7, 47.5635431, -122.0827980, 10, 0.27, 98.1, 298, 110, 224
96534639, 2, 7, 47.5635430, -122.0827978, 10, 0.15, 98.1, 298, 110, 224
96733506, 2, 7, 47.5635427, -122.0827976, 10, 0.15, 98.1, 298, 110, 224
96934125, 2, 7, 47.5635426, -122.0827975, 10, 0.07, 98.1, 298, 110, 225
97134045, 2, 7, 47.5635424, -122.0827974, 10, 0.10, 98.1, 298, 110, 225
97334087, 2, 7, 47.5635424, -122.0827973, 10, 0.04, 98.1, 298, 110, 225
97534087, 2, 7, 47.5635424, -122.0827970, 11, 0.03, 98.1, 298, 110, 225
97733952, 2, 7, 47.5635424, -122.0827968, 11, 0.05, 98.1, 298, 111, 225
97933783, 2, 7, 47.5635423, -122.0827966, 11, 0.07, 98.1, 298, 111, 225
98133786, 2, 7, 47.5635421, -122.0827965, 11, 0.07, 98.1, 298, 110, 225
98334437, 2, 7, 47.5635420, -122.0827963, 11, 0.05, 98.1, 298, 110, 225
98534495, 2, 7, 47.5635419, -122.0827961, 11, 0.02, 98.1, 298, 109, 225
98734491, 2, 7, 47.5635418, -122.0827961, 11, 0.03, 98.1, 298, 109, 224
98934552, 2, 7, 47.5635417, -122.0827959, 11, 0.03, 98.1, 298, 108, 225
99134477, 2, 7, 47.5635414, -122.0827959, 11, 0.06, 98.1, 298, 108, 225
99334442, 2, 7, 47.5635411, -122.0827959, 11, 0.14, 98.1, 298, 108, 225
99534479, 2, 7, 47.5635408, -122.0827959, 11, 0.12, 98.1, 298, 108, 225
99734546, 2, 7, 47.5635406, -122.0827957, 11, 0.12, 98.1, 298, 108, 226
99796981, 2, 7, 47.5635406, -122.0827957, 11, 0.12, 98.1, 298, 108, 226
99934500, 2, 7, 47.5635404, -122.0827954, 11, 0.09, 98.1, 298, 108, 226
100135604, 2, 7, 47.5635399, -122.0827949, 11, 0.21, 98.1, 298, 108, 226
100334682, 2, 7, 47.5635393, -122.0827950, 11, 0.28, 98.1, 298, 108, 226
100534649, 2, 7, 47.5635387, -122.0827946, 11, 0.31, 98.1, 298, 108, 227
100734649, 2, 7, 47.5635394, -122.0827946, 11, 0.26, 98.1, 298, 108, 227
100934514, 2, 7, 47.5635402, -122.0827945, 11, 0.41, 42.1, 298, 109, 228
101134367, 2, 7, 47.5635405, -122.0827942, 11, 0.23, 42.1, 298, 110, 229
101334401, 2, 7, 47.5635414, -122.0827943, 11, 0.46, 20.5, 298, 110, 229
101534566, 2, 7, 47.5635423, -122.0827940, 11, 0.46, 20.5, 298, 110, 230
101734662, 2, 7, 47.5635428, -122.0827938, 11, 0.58, 13.2, 298, 110, 229
101934749, 2, 7, 47.5635441, -122.0827934, 11, 0.74, 13.0, 298, 110, 228
102134707, 2, 7, 47.5635452, -122.0827933, 12, 0.74, 13.0, 298, 110, 229
102334873, 2, 7, 47.5635457, -122.0827933, 12, 0.57, 11.1, 298, 110, 229
102534950, 2, 8, 47.5635465, -122.0827934, 12, 0.38, 7.5, 274, 109, 228
102735101, 2, 8, 47.5635471, -122.0827935, 12, 0.28, 4.4, 274, 109, 228
102935192, 2, 8, 47.5635471, -122.0827937, 12, 0.29, 1.1, 274, 109, 228
103136032, 2, 8, 47.5635473, -122.0827939, 12, 0.09, 1.1, 274, 109, 229
103336062, 2, 8, 47.5635474, -122.0827940, 12, 0.12, 1.1, 274, 109, 229
103536153, 2, 8, 47.5635482, -122.0827942, 12, 0.11, 1.1, 274, 109, 229
103735952, 2, 8, 47.5635486, -122.0827943, 12, 0.11, 1.1, 274, 109, 229
103913881, 2, 8, 47.5635486, -122.0827943, 12, 0.09, 1.1, 274, 109, 229
103935950, 2, 8, 47.5635489, -122.0827946, 12, 0.09, 1.1, 274, 109, 229
104136645, 2, 8, 47.5635486, -122.0827945, 12, 0.04, 1.1, 274, 109, 229
104336677, 2, 8, 47.5635484, -122.0827945, 12, 0.04, 1.1, 274, 109, 229
104536499, 2, 8, 47.5635486, -122.0827946, 12, 0.02, 1.1, 274, 109, 229
104736510, 2, 8, 47.5635488, -122.0827946, 12, 0.14, 1.1, 274, 109, 230
104936495, 2, 8, 47.5635489, -122.0827946, 12, 0.10, 1.1, 274, 110, 230
105136360, 2, 8, 47.5635490, -122.0827946, 12, 0.09, 1.1, 274, 110, 230
