time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv
50419245, 2, 6, 47.5635374, -122.0827887, 11, 0.15, 48.1, 278, 277, 273
50434319, 2, 6, 47.5635374, -122.0827887, 11, 0.15, 48.1, 278, 277, 273
50551888, 2, 6, 47.5635373, -122.0827887, 11, 0.10, 48.1, 278, 275, 272
50752969, 2, 6, 47.5635373, -122.0827888, 11, 0.11, 48.1, 278, 273, 270
51153092, 2, 6, 47.5635373, -122.0827889, 11, 0.20, 48.1, 278, 270, 268
51353171, 2, 6, 47.5635372, -122.0827889, 11, 0.17, 48.1, 278, 268, 266
51753249, 2, 6, 47.5635371, -122.0827888, 11, 0.13, 48.1, 278, 266, 265
51953167, 2, 6, 47.5635370, -122.0827887, 11, 0.14, 48.1, 278, 264, 264
52153120, 2, 6, 47.5635369, -122.0827887, 11, 0.19, 48.1, 278, 263, 263
52353820, 2, 6, 47.5635368, -122.0827885, 11, 0.16, 48.1, 278, 262, 262
52553816, 2, 6, 47.5635367, -122.0827886, 11, 0.18, 48.1, 278, 261, 261
52953661, 2, 6, 47.5635366, -122.0827886, 11, 0.04, 48.1, 278, 258, 260
53153637, 2, 6, 47.5635366, -122.0827888, 11, 0.04, 48.1, 278, 257, 259
53353688, 2, 6, 47.5635366, -122.0827889, 11, 0.01, 48.1, 278, 256, 258
53553514, 2, 6, 47.5635365, -122.0827889, 11, 0.06, 48.1, 278, 255, 258
53754154, 2, 6, 47.5635364, -122.0827888, 11, 0.11, 48.1, 278, 254, 257
53954095, 2, 6, 47.5635363, -122.0827890, 11, 0.32, 48.1, 278, 253, 256
54153890, 2, 6, 47.5635362, -122.0827891, 11, 0.18, 48.1, 278, 252, 256
54353891, 2, 6, 47.5635362, -122.0827890, 11, 0.28, 48.1, 278, 251, 255
54549888, 2, 6, 47.5635362, -122.0827890, 11, 0.28, 48.1, 278, 251, 255
54553895, 2, 6, 47.5635363, -122.0827894, 11, 0.48, 350.0, 278, 249, 255
54753808, 2, 6, 47.5635367, -122.0827894, 11, 0.26, 350.0, 278, 249, 255
54953781, 2, 6, 47.5635376, -122.0827891, 11, 0.53, 350.0, 278, 251, 255
55154465, 2, 6, 47.5635373, -122.0827887, 11, 0.11, 350.0, 278, 252, 256
55554502, 2, 6, 47.5635362, -122.0827874, 11, 0.31, 350.0, 278, 253, 255
55754402, 2, 6, 47.5635338, -122.0827870, 11, 0.77, 350.0, 278, 253, 254
55955345, 2, 6, 47.5635341, -122.0827877, 11, 0.23, 350.0, 278, 254, 254
56155403, 2, 6, 47.5635339, -122.0827879, 11, 0.22, 350.0, 278, 251, 256
56355348, 2, 6, 47.5635342, -122.0827880, 11, 0.23, 350.0, 278, 250, 258
56555502, 2, 6, 47.5635341, -122.0827878, 11, 0.23, 350.0, 278, 250, 256
56755410, 2, 6, 47.5635339, -122.0827876, 11, 0.32, 350.0, 278, 249, 254
56955389, 2, 6, 47.5635339, -122.0827881, 11, 0.11, 350.0, 278, 247, 253
57155641, 2, 6, 47.5635343, -122.0827892, 11, 0.04, 350.0, 278, 245, 251
57355651, 2, 6, 47.5635350, -122.0827902, 11, 0.04, 350.0, 278, 240, 249
57555546, 2, 6, 47.5635356, -122.0827915, 11, 0.25, 350.0, 278, 239, 247
57755654, 2, 6, 47.5635362, -122.0827922, 11, 0.25, 350.0, 278, 237, 245
57955665, 2, 6, 47.5635365, -122.0827929, 11, 0.15, 350.0, 278, 233, 245
58155742, 2, 6, 47.5635371, -122.0827936, 11, 0.22, 350.0, 278, 229, 244
58355851, 2, 6, 47.5635380, -122.0827952, 11, 0.18, 350.0, 278, 225, 244
58555870, 2, 6, 47.5635381, -122.0827955, 11, 0.04, 350.0, 278, 222, 243
58666439, 2, 6, 47.5635381, -122.0827955, 11, 0.26, 350.0, 278, 222, 243
58755750, 2, 6, 47.5635388, -122.0827961, 11, 0.26, 350.0, 278, 219, 242
58955730, 2, 6, 47.5635392, -122.0827964, 11, 0.21, 350.0, 278, 216, 242
59155704, 2, 6, 47.5635394, -122.0827969, 11, 0.20, 350.0, 278, 213, 240
59355782, 2, 6, 47.5635395, -122.0827969, 11, 0.17, 350.0, 278, 211, 239
59555920, 2, 6, 47.5635398, -122.0827972, 11, 0.29, 350.0, 278, 209, 237
59755932, 2, 6, 47.5635407, -122.0827982, 10, 0.21, 350.0, 278, 206, 236
59956804, 2, 6, 47.5635409, -122.0827982, 10, 0.10, 350.0, 278, 205, 236
60156818, 2, 6, 47.5635405, -122.0827977, 10, 0.16, 350.0, 278, 204, 235
60356875, 2, 6, 47.5635405, -122.0827978, 10, 0.34, 350.0, 278, 203, 235
60556964, 2, 6, 47.5635403, -122.0827979, 10, 0.25, 350.0, 278, 201, 236
60757093, 2, 6, 47.5635402, -122.0827980, 10, 0.28, 350.0, 278, 200, 236
60956998, 2, 6, 47.5635396, -122.0827973, 10, 0.22, 350.0, 278, 200, 237
61157102, 2, 6, 47.5635392, -122.0827971, 10, 0.27, 350.0, 278, 199, 237
61397287, 2, 6, 47.5635392, -122.0827974, 10, 0.23, 350.0, 278, 198, 237
61597282, 2, 6, 47.5635390, -122.0827975, 10, 0.26, 350.0, 278, 196, 236
61757258, 2, 6, 47.5635385, -122.0827978, 10, 0.26, 350.0, 278, 195, 235
61997466, 2, 6, 47.5635381, -122.0827976, 10, 0.18, 350.0, 278, 194, 234
62197377, 2, 6, 47.5635376, -122.0827969, 10, 0.22, 350.0, 278, 194, 233
62397448, 2, 6, 47.5635369, -122.0827961, 10, 0.38, 63.2, 278, 194, 233
62597337, 2, 6, 47.5635364, -122.0827952, 10, 0.41, 97.7, 278, 193, 233
62783313, 2, 6, 47.5635364, -122.0827952, 10, 0.41, 97.7, 278, 193, 233
62797384, 2, 6, 47.5635360, -122.0827943, 10, 0.42, 108.2, 278, 193, 234
62997332, 2, 6, 47.5635353, -122.0827935, 10, 0.55, 125.4, 278, 192, 233
63197277, 2, 6, 47.5635343, -122.0827922, 10, 0.78, 134.9, 278, 192, 234
63397448, 2, 6, 47.5635345, -122.0827910, 10, 0.58, 134.9, 278, 193, 236
63597267, 2, 6, 47.5635329, -122.0827880, 10, 1.12, 132.2, 278, 194, 237
63797938, 2, 6, 47.5635321, -122.0827868, 10, 0.76, 132.9, 278, 196, 239
63997894, 2, 6, 47.5635313, -122.0827846, 10, 0.91, 122.3, 278, 196, 237
64197998, 2, 6, 47.5635305, -122.0827812, 10, 1.09, 114.2, 278, 196, 239
64397939, 2, 6, 47.5635292, -122.0827788, 10, 1.04, 119.2, 278, 197, 240
64597887, 2, 6, 47.5635290, -122.0827765, 10, 0.92, 111.8, 278, 196, 241
64797886, 2, 6, 47.5635280, -122.0827734, 10, 1.24, 113.6, 278, 197, 243
64997902, 2, 6, 47.5635271, -122.0827707, 10, 1.40, 114.5, 278, 197, 245
65198005, 2, 6, 47.5635266, -122.0827680, 10, 1.24, 112.1, 278, 198, 248
65398069, 2, 6, 47.5635252, -122.0827647, 10, 1.37, 115.3, 278, 198, 251
65598018, 2, 6, 47.5635242, -122.0827606, 10, 1.54, 112.3, 278, 199, 254
65798142, 2, 6, 47.5635231, -122.0827569, 10, 1.34, 111.1, 278, 199, 257
65998222, 2, 6, 47.5635215, -122.0827532, 10, 1.61, 116.4, 278, 199, 260
66198179, 2, 6, 47.5635203, -122.0827492, 10, 1.75, 115.7, 278, 200, 262
66399145, 2, 6, 47.5635197, -122.0827461, 10, 1.48, 114.0, 278, 201, 265
66599106, 2, 6, 47.5635189, -122.0827436, 10, 1.27, 113.8, 278, 201, 267
66799205, 2, 6, 47.5635190, -122.0827406, 10, 1.32, 105.8, 278, 201, 269
66899765, 2, 6, 47.5635190, -122.0827406, 10, 1.32, 105.8, 278, 201, 269
66999061, 2, 6, 47.5635191, -122.0827381, 10, 1.03, 101.3, 278, 201, 271
67198946, 2, 6, 47.5635191, -122.0827361, 10, 0.67, 95.9, 278, 200, 271
67398930, 2, 6, 47.5635186, -122.0827345, 10, 0.55, 95.9, 278, 200, 272
67599597, 2, 6, 47.5635184, -122.0827334, 10, 0.40, 95.9, 278, 201, 273
67799587, 2, 6, 47.5635191, -122.0827336, 10, 0.19, 95.9, 278, 200, 272
67999546, 2, 6, 47.5635187, -122.0827335, 10, 0.06, 95.9, 278, 199, 272
68199432, 2, 6, 47.5635186, -122.0827333, 10, 0.04, 95.9, 278, 199, 272
68399339, 2, 6, 47.5635192, -122.0827349, 10, 0.26, 95.9, 278, 198, 272
68599303, 2, 6, 47.5635195, -122.0827369, 10, 0.54, 12.3, 278, 198, 271
68799969, 2, 6, 47.5635189, -122.0827371, 10, 0.49, 12.3, 278, 196, 269
68999935, 2, 6, 47.5635188, -122.0827384, 10, 0.50, 12.3, 278, 196, 269
69199968, 2, 6, 47.5635191, -122.0827399, 10, 0.60, 326.9, 278, 197, 269
69399961, 2, 6, 47.5635193, -122.0827415, 10, 0.61, 306.1, 278, 197, 270
69599849, 2, 6, 47.5635199, -122.0827433, 10, 0.65, 299.6, 278, 197, 270
69799869, 2, 6, 47.5635199, -122.0827443, 10, 0.42, 299.6, 278, 196, 270
69999874, 2, 6, 47.5635197, -122.0827460, 10, 0.62, 285.6, 278, 195, 270
70199765, 2, 6, 47.5635191, -122.0827466, 10, 0.51, 285.6, 278, 195, 271
70399785, 2, 6, 47.5635190, -122.0827478, 10, 0.43, 285.6, 278, 194, 269
70599851, 2, 6, 47.5635191, -122.0827492, 10, 0.35, 285.6, 278, 194, 268
70800897, 2, 6, 47.5635189, -122.0827503, 10, 0.39, 285.6, 278, 194, 267
71000725, 2, 6, 47.5635184, -122.0827504, 10, 0.18, 285.6, 278, 193, 265
71014754, 2, 6, 47.5635184, -122.0827504, 10, 0.18, 285.6, 278, 193, 265
71201339, 2, 6, 47.5635178, -122.0827500, 10, 0.23, 285.6, 278, 193, 264
71401252, 2, 6, 47.5635174, -122.0827496, 10, 0.20, 285.6, 278, 192, 262
71601337, 2, 6, 47.5635174, -122.0827499, 10, 0.18, 285.6, 278, 192, 259
71801182, 2, 6, 47.5635171, -122.0827498, 10, 0.29, 285.6, 278, 192, 257
72001127, 2, 6, 47.5635170, -122.0827500, 10, 0.28, 285.6, 278, 192, 255
72201049, 2, 6, 47.5635168, -122.0827497, 10, 0.23, 285.6, 278, 192, 253
72401126, 2, 6, 47.5635168, -122.0827500, 9, 0.17, 285.6, 278, 192, 252
72601074, 2, 6, 47.5635163, -122.0827499, 9, 0.17, 285.6, 278, 193, 250
72801245, 2, 6, 47.5635160, -122.0827507, 9, 0.35, 209.3, 278, 193, 249
73001319, 2, 6, 47.5635161, -122.0827506, 9, 0.35, 209.3, 278, 193, 247
73201345, 2, 6, 47.5635159, -122.0827501, 9, 0.28, 209.3, 278, 193, 247
73401455, 2, 6, 47.5635157, -122.0827493, 9, 0.21, 209.3, 278, 193, 246
73601589, 2, 6, 47.5635156, -122.0827490, 9, 0.30, 209.3, 278, 193, 246
73801529, 2, 6, 47.5635154, -122.0827486, 9, 0.27, 209.3, 278, 193, 246
74001754, 2, 6, 47.5635155, -122.0827483, 9, 0.35, 209.3, 278, 192, 246
74201688, 2, 6, 47.5635158, -122.0827481, 9, 0.28, 209.3, 278, 190, 244
74401679, 2, 6, 47.5635157, -122.0827481, 9, 0.25, 209.3, 278, 190, 243
74601689, 2, 6, 47.5635158, -122.0827480, 9, 0.16, 209.3, 278, 190, 243
74802304, 2, 6, 47.5635159, -122.0827474, 9, 0.09, 209.3, 278, 191, 243
75002219, 2, 6, 47.5635162, -122.0827474, 9, 0.23, 209.3, 278, 191, 242
75131050, 2, 6, 47.5635162, -122.0827474, 9, 0.07, 209.3, 278, 191, 242
75202305, 2, 6, 47.5635164, -122.0827471, 9, 0.07, 209.3, 278, 192, 241
75402363, 2, 6, 47.5635167, -122.0827469, 9, 0.23, 209.3, 278, 192, 241
75602337, 2, 6, 47.5635170, -122.0827467, 9, 0.20, 209.3, 278, 193, 241
75802446, 2, 6, 47.5635171, -122.0827462, 9, 0.13, 209.3, 278, 193, 240
76002505, 2, 6, 47.5635168, -122.0827460, 9, 0.04, 209.3, 278, 193, 239
76202470, 2, 6, 47.5635160, -122.0827461, 9, 0.30, 209.3, 278, 193, 239
76402497, 2, 6, 47.5635141, -122.0827468, 9, 0.49, 209.3, 278, 193, 239
76642449, 2, 6, 47.5635127, -122.0827473, 9, 1.02, 184.0, 278, 193, 239
76842313, 2, 6, 47.5635113, -122.0827478, 9, 0.90, 186.2, 278, 193, 240
77002183, 2, 6, 47.5635103, -122.0827479, 9, 0.90, 186.2, 278, 195, 241
77243011, 2, 6, 47.5635096, -122.0827473, 9, 0.54, 167.1, 278, 195, 241
77442947, 2, 6, 47.5635101, -122.0827464, 9, 0.45, 167.1, 278, 195, 242
77643070, 2, 6, 47.5635112, -122.0827456, 9, 0.65, 167.1, 278, 195, 242
77843045, 2, 6, 47.5635121, -122.0827438, 9, 0.83, 109.6, 278, 196, 242
78043084, 2, 6, 47.5635140, -122.0827429, 9, 1.07, 54.6, 278, 196, 243
78243120, 2, 6, 47.5635144, -122.0827412, 9, 0.66, 54.6, 278, 196, 244
78443105, 2, 6, 47.5635155, -122.0827407, 9, 0.63, 46.8, 278, 196, 245
78643056, 2, 6, 47.5635161, -122.0827401, 9, 0.51, 46.8, 278, 195, 246
78843077, 2, 6, 47.5635169, -122.0827406, 9, 0.41, 46.8, 278, 195, 247
79043019, 2, 6, 47.5635173, -122.0827407, 9, 0.29, 46.8, 278, 195, 249
79242961, 2, 6, 47.5635174, -122.0827412, 9, 0.23, 46.8, 278, 196, 250
79246961, 2, 6, 47.5635174, -122.0827412, 9, 0.23, 46.8, 278, 196, 250
79443087, 2, 6, 47.5635174, -122.0827418, 9, 0.16, 46.8, 278, 196, 252
79643037, 2, 6, 47.5635168, -122.0827425, 9, 0.21, 46.8, 278, 196, 252
79843173, 2, 6, 47.5635163, -122.0827434, 9, 0.22, 46.8, 278, 196, 253
80043222, 2, 6, 47.5635160, -122.0827441, 9, 0.30, 46.8, 278, 196, 254
80243104, 2, 6, 47.5635152, -122.0827445, 9, 0.32, 46.8, 278, 196, 255
80443233, 2, 6, 47.5635146, -122.0827452, 9, 0.41, 46.8, 278, 196, 256
80643217, 2, 6, 47.5635142, -122.0827454, 9, 0.19, 46.8, 278, 197, 257
81100056, 2, 6, 47.5635134, -122.0827472, 9, 0.19, 46.8, 278, 199, 258
81100056, 2, 6, 47.5635129, -122.0827472, 9, 0.10, 46.8, 278, 200, 260
81646934, 2, 6, 47.5635129, -122.0827473, 9, 0.10, 46.8, 278, 201, 260
81847931, 2, 6, 47.5635129, -122.0827477, 9, 0.05, 46.8, 278, 201, 260
82047914, 2, 6, 47.5635131, -122.0827480, 9, 0.10, 46.8, 278, 202, 261
82247874, 2, 6, 47.5635136, -122.0827483, 9, 0.14, 46.8, 278, 201, 260
82447890, 2, 6, 47.5635135, -122.0827489, 9, 0.07, 46.8, 278, 201, 260
82647887, 2, 6, 47.5635137, -122.0827489, 9, 0.09, 46.8, 278, 201, 260
82848012, 2, 6, 47.5635137, -122.0827487, 9, 0.08, 46.8, 278, 201, 260
83047987, 2, 6, 47.5635134, -122.0827488, 9, 0.20, 46.8, 278, 201, 260
83247865, 2, 6, 47.5635134, -122.0827487, 9, 0.05, 46.8, 278, 202, 260
83362293, 2, 6, 47.5635134, -122.0827487, 9, 0.05, 46.8, 278, 202, 260
83448875, 2, 6, 47.5635133, -122.0827482, 9, 0.22, 46.8, 278, 202, 260
83649548, 2, 6, 47.5635132, -122.0827480, 9, 0.08, 46.8, 278, 202, 261
83849510, 2, 6, 47.5635134, -122.0827478, 9, 0.23, 46.8, 278, 202, 261
84049618, 2, 6, 47.5635134, -122.0827476, 9, 0.16, 46.8, 278, 202, 261
84249558, 2, 6, 47.5635135, -122.0827471, 9, 0.05, 46.8, 278, 202, 261
84449651, 2, 6, 47.5635136, -122.0827470, 9, 0.10, 46.8, 278, 202, 261
84849708, 2, 6, 47.5635138, -122.0827469, 9, 0.08, 46.8, 278, 202, 261
85049606, 2, 6, 47.5635139, -122.0827464, 9, 0.19, 46.8, 278, 202, 261
85249616, 2, 6, 47.5635140, -122.0827461, 9, 0.16, 46.8, 278, 202, 261
85449615, 2, 6, 47.5635139, -122.0827455, 9, 0.30, 46.8, 278, 202, 261
85649595, 2, 6, 47.5635138, -122.0827450, 9, 0.32, 46.8, 278, 203, 262
85849461, 2, 6, 47.5635139, -122.0827445, 9, 0.25, 46.8, 278, 203, 262
86049475, 2, 6, 47.5635137, -122.0827434, 9, 0.43, 46.8, 278, 203, 262
86249701, 2, 6, 47.5635136, -122.0827428, 9, 0.35, 46.8, 278, 203, 263
86449692, 2, 6, 47.5635135, -122.0827422, 9, 0.32, 46.8, 278, 204, 263
86649774, 2, 6, 47.5635137, -122.0827413, 9, 0.46, 46.8, 278, 204, 263
86849856, 2, 6, 47.5635136, -122.0827403, 9, 0.61, 76.3, 278, 204, 264
87049831, 2, 6, 47.5635130, -122.0827391, 9, 0.62, 100.2, 278, 204, 265
87249957, 2, 6, 47.5635128, -122.0827385, 9, 0.41, 100.2, 278, 205, 265
87450029, 2, 6, 47.5635132, -122.0827379, 9, 0.40, 100.2, 278, 205, 266
87479120, 2, 6, 47.5635132, -122.0827379, 9, 0.40, 100.2, 278, 205, 266
87650017, 2, 6, 47.5635131, -122.0827377, 9, 0.27, 100.2, 278, 205, 267
87850085, 2, 6, 47.5635130, -122.0827377, 9, 0.23, 100.2, 278, 205, 267
88050167, 2, 6, 47.5635131, -122.0827379, 9, 0.18, 100.2, 278, 205, 267
88250149, 2, 6, 47.5635132, -122.0827381, 9, 0.09, 100.2, 278, 205, 267
88450113, 2, 6, 47.5635132, -122.0827382, 10, 0.06, 100.2, 278, 205, 267
88650093, 2, 6, 47.5635134, -122.0827381, 10, 0.09, 100.2, 278, 205, 267
88850188, 2, 6, 47.5635136, -122.0827381, 10, 0.09, 100.2, 278, 205, 267
89051081, 2, 6, 47.5635138, -122.0827381, 10, 0.09, 100.2, 278, 205, 267
89251716, 2, 6, 47.5635140, -122.0827383, 10, 0.12, 100.2, 278, 205, 267
89451652, 2, 6, 47.5635141, -122.0827383, 10, 0.04, 100.2, 278, 205, 266
89651606, 2, 6, 47.5635142, -122.0827381, 10, 0.04, 100.2, 278, 205, 266
89851652, 2, 6, 47.5635142, -122.0827380, 10, 0.09, 100.2, 278, 204, 266
90451687, 2, 6, 47.5635141, -122.0827380, 10, 0.13, 100.2, 278, 202, 265
90651659, 2, 6, 47.5635139, -122.0827378, 10, 0.16, 100.2, 278, 202, 265
90851762, 2, 6, 47.5635137, -122.0827376, 10, 0.19, 100.2, 278, 201, 265
91051850, 2, 6, 47.5635142, -122.0827374, 10, 0.22, 100.2, 278, 200, 264
91251833, 2, 6, 47.5635142, -122.0827373, 10, 0.26, 100.2, 278, 199, 263
91451959, 2, 6, 47.5635146, -122.0827374, 10, 0.24, 100.2, 278, 199, 262
91595658, 2, 6, 47.5635146, -122.0827374, 10, 0.23, 100.2, 278, 199, 262
91651861, 2, 6, 47.5635147, -122.0827374, 10, 0.23, 100.2, 278, 199, 262
91851797, 2, 6, 47.5635148, -122.0827372, 10, 0.17, 100.2, 278, 199, 262
92052430, 2, 6, 47.5635147, -122.0827372, 10, 0.12, 100.2, 278, 199, 262
92252431, 2, 6, 47.5635147, -122.0827371, 10, 0.14, 100.2, 278, 199, 262
92452359, 2, 6, 47.5635146, -122.0827367, 9, 0.17, 100.2, 278, 200, 262
92652492, 2, 6, 47.5635146, -122.0827366, 9, 0.22, 100.2, 278, 200, 262
92852514, 2, 6, 47.5635150, -122.0827371, 9, 0.11, 100.2, 278, 200, 262
93052555, 2, 6, 47.5635150, -122.0827375, 9, 0.06, 100.2, 278, 200, 262
93252599, 2, 6, 47.5635150, -122.0827376, 9, 0.08, 100.2, 278, 200, 262
93452745, 2, 6, 47.5635146, -122.0827380, 9, 0.08, 100.2, 278, 200, 263
93652684, 2, 6, 47.5635139, -122.0827380, 9, 0.28, 100.2, 278, 201, 264
93892145, 2, 6, 47.5635132, -122.0827379, 9, 0.40, 100.2, 278, 202, 265
94092041, 2, 6, 47.5635133, -122.0827379, 9, 0.11, 100.2, 278, 202, 266
94292195, 2, 6, 47.5635133, -122.0827374, 9, 0.12, 100.2, 278, 203, 267
94492124, 2, 6, 47.5635136, -122.0827370, 9, 0.12, 100.2, 278, 202, 269
94692113, 2, 6, 47.5635140, -122.0827366, 9, 0.07, 100.2, 278, 202, 269
94893309, 2, 6, 47.5635143, -122.0827363, 9, 0.08, 100.2, 278, 202, 269
95092242, 2, 6, 47.5635146, -122.0827360, 9, 0.16, 100.2, 278, 203, 270
95292303, 2, 6, 47.5635142, -122.0827356, 9, 0.22, 100.2, 278, 203, 272
95492526, 2, 6, 47.5635140, -122.0827351, 9, 0.27, 100.2, 278, 203, 274
95692515, 2, 6, 47.5635134, -122.0827343, 9, 0.34, 100.2, 278, 204, 275
95712663, 2, 6, 47.5635134, -122.0827343, 9, 0.34, 100.2, 278, 204, 275
95892506, 2, 6, 47.5635130, -122.0827337, 9, 0.29, 100.2, 278, 204, 276
96092561, 2, 6, 47.5635128, -122.0827328, 9, 0.11, 100.2, 278, 204, 277
96292471, 2, 6, 47.5635125, -122.0827322, 9, 0.11, 100.2, 278, 204, 278
96492536, 2, 6, 47.5635123, -122.0827318, 9, 0.05, 100.2, 278, 203, 279
96692698, 2, 6, 47.5635123, -122.0827317, 9, 0.04, 100.2, 278, 203, 280
96892568, 2, 6, 47.5635121, -122.0827317, 9, 0.03, 100.2, 278, 203, 281
97093569, 2, 6, 47.5635119, -122.0827319, 9, 0.08, 100.2, 278, 204, 283
97293618, 2, 6, 47.5635119, -122.0827323, 9, 0.17, 100.2, 278, 204, 285
97493601, 2, 6, 47.5635116, -122.0827327, 9, 0.14, 100.2, 278, 205, 287
97694240, 2, 6, 47.5635116, -122.0827330, 9, 0.15, 100.2, 278, 205, 287
97894320, 2, 6, 47.5635119, -122.0827339, 9, 0.45, 100.2, 278, 206, 289
98094248, 2, 6, 47.5635114, -122.0827347, 9, 0.37, 100.2, 278, 206, 290
98294345, 2, 6, 47.5635114, -122.0827355, 9, 0.35, 100.2, 278, 206, 291
98495437, 2, 6, 47.5635115, -122.0827362, 9, 0.27, 100.2, 278, 207, 292
98694404, 2, 6, 47.5635114, -122.0827370, 9, 0.26, 100.2, 278, 207, 294
98894275, 2, 6, 47.5635113, -122.0827374, 9, 0.18, 100.2, 278, 208, 296
99094285, 2, 6, 47.5635111, -122.0827383, 9, 0.34, 100.2, 278, 208, 298
99294197, 2, 6, 47.5635114, -122.0827387, 9, 0.25, 100.2, 278, 209, 299
99494859, 2, 6, 47.5635114, -122.0827390, 9, 0.24, 100.2, 278, 208, 300
99694814, 2, 6, 47.5635116, -122.0827392, 9, 0.11, 100.2, 278, 208, 300
99828558, 2, 6, 47.5635116, -122.0827392, 9, 0.11, 100.2, 278, 208, 300
99894779, 2, 6, 47.5635121, -122.0827396, 9, 0.14, 100.2, 278, 208, 298
100094753, 2, 6, 47.5635126, -122.0827398, 9, 0.06, 100.2, 278, 207, 297
100295624, 2, 6, 47.5635131, -122.0827405, 9, 0.11, 100.2, 278, 207, 295
100495285, 2, 6, 47.5635132, -122.0827410, 9, 0.14, 100.2, 278, 207, 295
100695116, 2, 6, 47.5635132, -122.0827415, 9, 0.08, 100.2, 278, 207, 294
100894993, 2, 6, 47.5635134, -122.0827417, 9, 0.12, 100.2, 278, 207, 295
101095051, 2, 6, 47.5635135, -122.0827416, 9, 0.15, 100.2, 278, 208, 296
101294991, 2, 6, 47.5635138, -122.0827419, 9, 0.10, 100.2, 278, 208, 297
101495666, 2, 9, 47.5635141, -122.0827427, 9, 0.10, 100.2, 201, 204, 286
101695612, 2, 9, 47.5635144, -122.0827432, 9, 0.15, 100.2, 201, 201, 279
101895690, 2, 9, 47.5635146, -122.0827441, 9, 0.28, 100.2, 201, 200, 275
102095512, 2, 9, 47.5635138, -122.0827450, 8, 0.28, 100.2, 201, 198, 270
102295379, 2, 9, 47.5635133, -122.0827461, 8, 0.22, 100.2, 201, 196, 264
102495532, 2, 9, 47.5635132, -122.0827466, 8, 0.34, 100.2, 201, 194, 258
102695429, 2, 9, 47.5635136, -122.0827476, 8, 0.22, 100.2, 201, 193, 253
102895386, 2, 9, 47.5635138, -122.0827481, 8, 0.34, 29.4, 201, 192, 249
103096051, 2, 9, 47.5635141, -122.0827483, 8, 0.25, 29.4, 201, 191, 246
103296007, 2, 9, 47.5635146, -122.0827488, 8, 0.21, 29.4, 201, 190, 244
103495988, 2, 9, 47.5635147, -122.0827490, 8, 0.24, 29.4, 201, 190, 241
103696039, 2, 9, 47.5635149, -122.0827492, 8, 0.15, 29.4, 201, 189, 239
103896157, 2, 9, 47.5635150, -122.0827493, 8, 0.13, 29.4, 201, 187, 236
103943304, 2, 9, 47.5635150, -122.0827493, 8, 0.13, 29.4, 201, 187, 236
104096050, 2, 9, 47.5635155, -122.0827498, 8, 0.13, 29.4, 201, 186, 234
104296187, 2, 9, 47.5635159, -122.0827500, 8, 0.03, 29.4, 201, 184, 232
104495976, 2, 9, 47.5635158, -122.0827499, 8, 0.07, 29.4, 201, 183, 230
104695808, 2, 9, 47.5635156, -122.0827492, 8, 0.10, 29.4, 201, 181, 228
104896409, 2, 9, 47.5635159, -122.0827487, 8, 0.15, 29.4, 201, 181, 227
105096275, 2, 9, 47.5635158, -122.0827480, 8, 0.19, 29.4, 201, 179, 224
105296120, 2, 9, 47.5635163, -122.0827477, 8, 0.22, 29.4, 201, 178, 222
105496769, 2, 9, 47.5635169, -122.0827474, 8, 0.24, 29.4, 201, 177, 221
105696629, 2, 9, 47.5635172, -122.0827475, 8, 0.26, 29.4, 201, 176, 218
105896476, 2, 9, 47.5635175, -122.0827469, 8, 0.21, 29.4, 201, 176, 217
106096461, 2, 9, 47.5635174, -122.0827466, 8, 0.26, 29.4, 201, 175, 216
106296593, 2, 9, 47.5635174, -122.0827462, 8, 0.18, 29.4, 201, 175, 215
106536850, 2, 9, 47.5635176, -122.0827456, 8, 0.22, 29.4, 201, 174, 214
106736970, 2, 9, 47.5635172, -122.0827449, 8, 0.31, 85.9, 201, 174, 213
106936903, 2, 9, 47.5635172, -122.0827444, 8, 0.25, 85.9, 201, 173, 212
107137557, 2, 9, 47.5635172, -122.0827439, 8, 0.22, 85.9, 201, 173, 211
107337677, 2, 9, 47.5635172, -122.0827435, 8, 0.22, 85.9, 201, 172, 210
107537675, 2, 9, 47.5635173, -122.0827434, 8, 0.14, 85.9, 201, 171, 209
107737629, 2, 9, 47.5635174, -122.0827435, 8, 0.15, 85.9, 201, 170, 208
107937598, 2, 9, 47.5635178, -122.0827437, 8, 0.11, 85.9, 201, 168, 206
108058310, 2, 9, 47.5635178, -122.0827437, 8, 0.11, 85.9, 201, 168, 206
108137546, 2, 9, 47.5635181, -122.0827442, 8, 0.14, 85.9, 201, 167, 205
108337526, 2, 9, 47.5635184, -122.0827448, 8, 0.18, 85.9, 201, 166, 205
108537670, 2, 9, 47.5635186, -122.0827454, 8, 0.21, 85.9, 201, 166, 204
108737619, 2, 9, 47.5635189, -122.0827461, 8, 0.28, 85.9, 201, 166, 204
108937789, 2, 9, 47.5635192, -122.0827472, 8, 0.36, 85.9, 201, 166, 203
109137791, 2, 9, 47.5635196, -122.0827480, 8, 0.34, 22.7, 201, 166, 202
109337827, 2, 9, 47.5635199, -122.0827491, 8, 0.39, 335.4, 201, 166, 201
109538012, 2, 9, 47.5635200, -122.0827497, 8, 0.26, 335.4, 201, 165, 201
