time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
66081087, 2, 19, 47.5637246, -122.0828490, 8, 0.05, 258.9, 104, 147, 212, 5, 3, -21
66281710, 2, 19, 47.5637248, -122.0828485, 9, 0.08, 258.9, 104, 146, 210, 4, 7, -26
66482527, 2, 19, 47.5637249, -122.0828475, 9, 0.18, 258.9, 104, 146, 209, -12, 14, -26
66683296, 2, 19, 47.5637244, -122.0828470, 9, 0.16, 258.9, 104, 145, 208, -16, -2, -13
66884017, 2, 19, 47.5637243, -122.0828458, 9, 0.16, 258.9, 104, 145, 207, -16, -2, -13
67084855, 2, 19, 47.5637245, -122.0828448, 9, 0.12, 258.9, 104, 145, 207, 6, 11, -7
67285594, 2, 19, 47.5637247, -122.0828440, 9, 0.14, 258.9, 104, 145, 206, 3, 14, -1
67466195, 2, 19, 47.5637247, -122.0828440, 9, 0.06, 258.9, 104, 145, 206, -1, 6, -3
67486275, 2, 19, 47.5637253, -122.0828433, 9, 0.06, 258.9, 104, 145, 206, -1, 6, -3
67687118, 2, 19, 47.5637253, -122.0828426, 9, 0.12, 258.9, 104, 144, 206, 4, 12, -12
67907903, 2, 19, 47.5637251, -122.0828418, 9, 0.15, 258.9, 104, 144, 206, 10, 11, -14
68108593, 2, 19, 47.5637247, -122.0828417, 9, 0.15, 258.9, 104, 143, 205, 10, 11, -14
68289377, 2, 19, 47.5637248, -122.0828412, 9, 0.09, 258.9, 104, 143, 205, 9, 0, -18
68510210, 2, 19, 47.5637250, -122.0828407, 9, 0.31, 305.6, 104, 143, 205, 29, 10, -17
68891769, 2, 19, 47.5637248, -122.0828407, 9, 0.18, 305.6, 104, 142, 204, 17, 4, -28
69072380, 2, 19, 47.5637247, -122.0828409, 10, 0.14, 305.6, 104, 141, 204, 13, 6, -27
69293226, 2, 19, 47.5637249, -122.0828405, 10, 0.14, 305.6, 104, 141, 204, 12, 7, -27
69493903, 2, 19, 47.5637254, -122.0828400, 10, 0.14, 305.6, 104, 140, 204, 14, -2, -23
69674576, 2, 19, 47.5637254, -122.0828404, 10, 0.14, 305.6, 104, 140, 204, 14, -2, -23
69893675, 2, 19, 47.5637253, -122.0828408, 10, 0.20, 305.6, 104, 140, 204, -13, -15, -5
70074311, 2, 19, 47.5637255, -122.0828416, 10, 0.20, 305.6, 104, 140, 203, -13, -15, -5
70275012, 2, 19, 47.5637250, -122.0828420, 10, 0.21, 305.6, 104, 140, 203, -5, -20, 7
70475829, 2, 19, 47.5637252, -122.0828423, 10, 0.33, 305.6, 104, 139, 203, -29, -15, 27
70676540, 2, 19, 47.5637240, -122.0828429, 9, 0.18, 305.6, 104, 139, 203, -8, -16, 33
70897264, 2, 19, 47.5637230, -122.0828433, 9, 0.54, 220.1, 104, 139, 203, -51, -18, 53
71098242, 2, 19, 47.5637222, -122.0828438, 9, 0.63, 211.4, 104, 139, 202, -58, -24, 54
71276916, 2, 19, 47.5637218, -122.0828442, 9, 0.63, 211.4, 104, 139, 202, -58, -24, 54
71497850, 2, 19, 47.5637198, -122.0828454, 9, 1.12, 203.0, 104, 139, 202, -104, -42, 52
71698592, 2, 19, 47.5637184, -122.0828454, 9, 0.91, 194.8, 104, 139, 202, -91, -2, 46
71919364, 2, 19, 47.5637176, -122.0828464, 9, 0.91, 194.8, 104, 140, 203, -91, -2, 46
72100275, 2, 19, 47.5637177, -122.0828471, 9, 0.69, 199.3, 104, 140, 203, -61, -32, 54
72301007, 2, 19, 47.5637169, -122.0828474, 9, 0.43, 199.3, 104, 140, 203, -33, -27, 43
72501706, 2, 19, 47.5637153, -122.0828464, 9, 0.48, 200.1, 104, 140, 203, -44, -18, 29
72704622, 2, 19, 47.5637149, -122.0828457, 9, 0.69, 166.2, 104, 141, 202, -64, 26, 28
72903320, 2, 19, 47.5637146, -122.0828452, 9, 0.39, 161.3, 104, 141, 203, -30, 25, 17
73103959, 2, 19, 47.5637137, -122.0828444, 9, 0.29, 161.3, 104, 142, 204, -21, 19, 8
73284646, 2, 19, 47.5637131, -122.0828430, 9, 0.53, 152.3, 104, 142, 204, -44, 29, 0
73505550, 2, 19, 47.5637127, -122.0828426, 9, 0.28, 135.8, 104, 143, 205, -19, 20, -21
73686187, 2, 19, 47.5637123, -122.0828417, 9, 0.28, 135.8, 104, 143, 206, -19, 20, -21
73885189, 2, 19, 47.5637120, -122.0828414, 9, 0.37, 128.9, 104, 143, 206, -15, 34, -18
74085931, 2, 19, 47.5637117, -122.0828406, 9, 0.29, 128.9, 104, 143, 207, -23, 16, -6
74286755, 2, 19, 47.5637115, -122.0828410, 9, 0.25, 128.9, 104, 144, 207, -13, 22, 12
74487548, 2, 19, 47.5637115, -122.0828412, 9, 0.41, 128.9, 104, 144, 208, -41, -4, 16
74688232, 2, 19, 47.5637119, -122.0828407, 9, 0.12, 128.9, 104, 145, 209, -12, 2, 20
74909120, 2, 19, 47.5637117, -122.0828408, 9, 0.12, 128.9, 104, 145, 210, -12, 2, 16
75109817, 2, 19, 47.5637111, -122.0828403, 9, 0.31, 128.9, 104, 145, 211, -24, 19, 26
75310632, 2, 19, 47.5637121, -122.0828392, 9, 0.31, 128.9, 104, 146, 213, -24, 19, 26
75511501, 2, 19, 47.5637124, -122.0828390, 9, 0.12, 73.2, 104, 146, 214, 8, 9, 1
75690117, 2, 19, 47.5637124, -122.0828390, 9, 0.12, 73.2, 104, 146, 214, 8, 9, 1
75712183, 2, 19, 47.5637130, -122.0828388, 9, 0.27, 73.2, 104, 147, 215, 25, 7, -8
75818899, 2, 19, 47.5637139, -122.0828392, 9, 0.27, 73.2, 104, 147, 217, 25, 7, -8
76114409, 2, 19, 47.5637145, -122.0828399, 9, 0.37, 36.7, 104, 147, 218, 35, -13, 9
76315241, 2, 19, 47.5637153, -122.0828400, 9, 0.47, 8.0, 104, 148, 220, 46, -10, -2
76495973, 2, 19, 47.5637165, -122.0828412, 9, 0.47, 8.0, 104, 148, 221, 46, -10, -2
76696699, 2, 19, 47.5637178, -122.0828425, 9, 0.67, 344.1, 104, 148, 221, 55, -38, -10
76917584, 2, 19, 47.5637186, -122.0828432, 9, 0.54, 330.9, 104, 148, 221, 47, -28, -22
77118336, 2, 19, 47.5637195, -122.0828438, 9, 0.60, 331.8, 104, 148, 220, 53, -28, -13
77298896, 2, 19, 47.5637206, -122.0828453, 9, 0.60, 331.8, 104, 149, 221, 53, -28, -13
77499719, 2, 19, 47.5637206, -122.0828452, 9, 0.82, 328.1, 104, 149, 221, 68, -46, -4
77700390, 2, 19, 47.5637211, -122.0828458, 9, 0.11, 328.1, 104, 149, 221, 8, 8, -4
77919665, 2, 19, 47.5637212, -122.0828461, 9, 0.25, 328.1, 104, 149, 221, 20, -16, -13
78102230, 2, 19, 47.5637215, -122.0828465, 9, 0.10, 328.1, 104, 150, 222, 6, -8, -1
78280921, 2, 19, 47.5637228, -122.0828462, 9, 0.12, 328.1, 104, 151, 223, 9, -8, -7
78501769, 2, 19, 47.5637230, -122.0828458, 9, 0.12, 337.1, 104, 150, 223, 11, 3, -17
78682366, 2, 19, 47.5637235, -122.0828454, 9, 0.12, 337.1, 104, 150, 223, 11, 3, -17
78903124, 2, 19, 47.5637233, -122.0828457, 9, 0.11, 337.1, 104, 150, 223, 10, -4, -30
79065814, 2, 18, 47.5637233, -122.0828457, 9, 0.11, 337.1, 116, 150, 223, 10, -4, -30
79083858, 2, 18, 47.5637232, -122.0828462, 9, 0.11, 337.1, 116, 150, 222, 10, -4, -30
79284615, 2, 18, 47.5637235, -122.0828456, 9, 0.10, 337.1, 116, 150, 221, 10, 2, -30
79485308, 2, 18, 47.5637236, -122.0828454, 9, 0.01, 337.1, 116, 150, 220, 0, 1, -27
79686315, 2, 18, 47.5637232, -122.0828450, 9, 0.01, 337.1, 116, 150, 220, 0, 1, -27
79907028, 2, 18, 47.5637231, -122.0828439, 9, 0.30, 337.1, 116, 151, 219, -3, 30, -15
80087625, 2, 18, 47.5637231, -122.0828438, 9, 0.07, 337.1, 116, 151, 219, -6, 1, -7
80487168, 2, 18, 47.5637233, -122.0828441, 9, 0.06, 337.1, 116, 151, 218, 3, 5, 4
80687910, 2, 18, 47.5637240, -122.0828444, 9, 0.06, 337.1, 116, 151, 217, -1, -6, 8
80908803, 2, 18, 47.5637242, -122.0828442, 9, 0.09, 337.1, 116, 151, 217, 8, 5, 10
81089470, 2, 18, 47.5637241, -122.0828441, 9, 0.09, 337.1, 116, 151, 216, 8, 5, 10
81290157, 2, 18, 47.5637242, -122.0828442, 9, 0.01, 337.1, 116, 151, 216, 0, -1, 15
81491122, 2, 18, 47.5637244, -122.0828445, 9, 0.04, 337.1, 116, 152, 215, -2, -4, 20
81691870, 2, 18, 47.5637246, -122.0828448, 9, 0.04, 337.1, 116, 152, 215, 0, -4, 19
81892692, 2, 18, 47.5637243, -122.0828449, 9, 0.04, 337.1, 116, 152, 215, 0, -4, 19
82073388, 2, 18, 47.5637244, -122.0828451, 9, 0.18, 337.1, 116, 153, 215, -18, 0, 16
82274140, 2, 19, 47.5637244, -122.0828451, 9, 0.17, 337.1, 104, 153, 215, -17, 0, 11
82294224, 2, 19, 47.5637245, -122.0828451, 9, 0.21, 337.1, 104, 153, 215, -19, 8, 0
82493247, 2, 19, 47.5637252, -122.0828454, 9, 0.06, 337.1, 104, 153, 214, 2, -5, -5
82693878, 2, 19, 47.5637258, -122.0828456, 9, 0.02, 337.1, 104, 153, 213, 1, -2, -7
82874477, 2, 18, 47.5637258, -122.0828456, 9, 0.02, 337.1, 116, 153, 213, 1, -2, -7
82894554, 2, 18, 47.5637260, -122.0828457, 10, 0.02, 337.1, 116, 153, 213, 1, -2, -7
83095410, 2, 18, 47.5637261, -122.0828458, 10, 0.06, 337.1, 116, 153, 212, -4, 5, -5
83296089, 2, 18, 47.5637263, -122.0828461, 10, 0.02, 337.1, 116, 153, 211, -2, 0, -4
83498721, 2, 18, 47.5637265, -122.0828463, 10, 0.02, 337.1, 116, 152, 210, 2, 0, 1
83697513, 2, 18, 47.5637270, -122.0828464, 10, 0.07, 337.1, 116, 152, 209, 6, 3, 2
83898280, 2, 18, 47.5637272, -122.0828467, 10, 0.07, 337.1, 116, 152, 208, 6, 3, 2
83914315, 2, 18, 47.5637272, -122.0828467, 10, 0.07, 337.1, 116, 152, 208, 6, 3, 2
84097334, 2, 18, 47.5637277, -122.0828465, 10, 0.15, 337.1, 116, 151, 207, 9, 11, -9
84298059, 2, 18, 47.5637281, -122.0828467, 10, 0.12, 337.1, 116, 151, 207, 12, -2, -9
84498740, 2, 18, 47.5637286, -122.0828469, 10, 0.17, 337.1, 116, 152, 207, 17, -1, -14
84679530, 2, 18, 47.5637289, -122.0828468, 10, 0.17, 337.1, 116, 152, 206, 17, -1, -14
84900293, 2, 18, 47.5637291, -122.0828464, 10, 0.15, 337.1, 116, 152, 206, 13, 7, -17
85100973, 2, 18, 47.5637293, -122.0828460, 10, 0.19, 337.1, 116, 152, 206, 16, 9, -15
85299989, 2, 18, 47.5637298, -122.0828463, 10, 0.19, 337.1, 116, 152, 206, 16, 9, -15
85500733, 2, 18, 47.5637299, -122.0828459, 10, 0.31, 339.3, 116, 152, 206, 30, -9, -9
85701419, 2, 18, 47.5637299, -122.0828453, 10, 0.19, 339.3, 116, 152, 206, 18, 7, -4
85882215, 2, 17, 47.5637299, -122.0828453, 10, 0.19, 339.3, 117, 152, 206, 18, 7, -4
85902278, 2, 17, 47.5637300, -122.0828452, 10, 0.19, 339.3, 117, 152, 205, 18, 7, -4
86102969, 2, 17, 47.5637300, -122.0828451, 10, 0.07, 339.3, 117, 152, 205, 7, -1, -1
86303632, 2, 17, 47.5637303, -122.0828453, 10, 0.13, 339.3, 117, 151, 204, 12, -6, 7
86484605, 2, 18, 47.5637303, -122.0828453, 10, 0.13, 339.3, 116, 151, 204, 12, -6, 7
86504656, 2, 18, 47.5637306, -122.0828456, 10, 0.14, 339.3, 116, 151, 204, 8, -12, 3
86705369, 2, 18, 47.5637306, -122.0828462, 10, 0.19, 339.3, 116, 151, 204, -6, -18, 1
86906210, 2, 18, 47.5637307, -122.0828467, 10, 0.19, 339.3, 116, 151, 203, -6, -18, 1
87107006, 2, 18, 47.5637308, -122.0828469, 10, 0.14, 339.3, 116, 150, 203, -7, -12, 2
87289681, 2, 18, 47.5637305, -122.0828473, 10, 0.14, 339.3, 116, 150, 202, -7, -12, 2
87508807, 2, 18, 47.5637303, -122.0828482, 10, 0.30, 339.3, 116, 150, 202, -6, -29, -1
87689433, 2, 18, 47.5637300, -122.0828490, 10, 0.30, 339.3, 116, 149, 202, -6, -29, -1
87910345, 2, 18, 47.5637299, -122.0828502, 10, 0.24, 339.3, 116, 149, 202, -10, -22, -5
88091026, 2, 18, 47.5637299, -122.0828511, 10, 0.40, 299.7, 116, 149, 202, -6, -39, -2
88291763, 2, 18, 47.5637296, -122.0828514, 10, 0.30, 299.7, 116, 149, 202, -2, -30, -14
88490761, 2, 18, 47.5637293, -122.0828521, 10, 0.15, 299.7, 116, 149, 202, -10, -11, -17
88691440, 2, 18, 47.5637289, -122.0828524, 10, 0.27, 299.7, 116, 149, 202, 0, -27, -14
88912490, 2, 18, 47.5637286, -122.0828526, 10, 0.14, 299.7, 116, 149, 203, -5, -13, -13
89093161, 2, 19, 47.5637286, -122.0828526, 10, 0.19, 299.7, 111, 149, 203, -9, -17, -10
89113279, 2, 19, 47.5637285, -122.0828528, 10, 0.17, 299.7, 111, 149, 203, 3, -17, -7
89293915, 2, 19, 47.5637284, -122.0828531, 10, 0.17, 299.7, 111, 148, 202, 3, -17, -7
89494919, 2, 19, 47.5637289, -122.0828534, 10, 0.15, 299.7, 111, 148, 202, 2, -15, -4
89695673, 2, 19, 47.5637286, -122.0828533, 10, 0.27, 299.7, 111, 147, 202, 17, -21, -6
90097139, 2, 19, 47.5637282, -122.0828529, 10, 0.11, 299.7, 111, 147, 202, 3, -11, -2
90317927, 2, 19, 47.5637280, -122.0828530, 10, 0.12, 299.7, 111, 146, 201, 7, -10, 6
90498706, 2, 19, 47.5637279, -122.0828532, 10, 0.12, 299.7, 111, 146, 200, 7, -10, 6
90699404, 2, 19, 47.5637277, -122.0828532, 10, 0.19, 299.7, 111, 145, 200, 9, -16, 5
90920202, 2, 19, 47.5637276, -122.0828529, 10, 0.04, 299.7, 111, 144, 199, 2, -4, 7
91099090, 2, 19, 47.5637271, -122.0828527, 10, 0.04, 299.7, 111, 144, 198, 2, -4, 7
91299811, 2, 19, 47.5637267, -122.0828525, 10, 0.05, 299.7, 111, 144, 198, -5, 1, 3
91500836, 2, 19, 47.5637267, -122.0828522, 10, 0.04, 299.7, 111, 143, 197, -2, -3, 0
91701597, 2, 19, 47.5637263, -122.0828523, 10, 0.06, 299.7, 111, 143, 197, 4, 5, -3
91922483, 2, 19, 47.5637262, -122.0828521, 10, 0.14, 299.7, 111, 143, 197, -8, 11, 0
92103261, 2, 19, 47.5637264, -122.0828522, 10, 0.14, 299.7, 111, 143, 197, -8, 11, 0
92139377, 2, 19, 47.5637264, -122.0828522, 10, 0.07, 299.7, 111, 143, 197, -7, 0, -7
92303949, 2, 19, 47.5637263, -122.0828521, 10, 0.07, 299.7, 111, 143, 197, -7, 0, -7
92504617, 2, 19, 47.5637259, -122.0828517, 10, 0.20, 299.7, 111, 143, 197, -15, 14, -10
92705606, 2, 19, 47.5637258, -122.0828516, 10, 0.20, 299.7, 111, 143, 197, -15, 14, -10
92906335, 2, 19, 47.5637257, -122.0828513, 10, 0.07, 299.7, 111, 143, 196, -5, 5, -19
93105199, 2, 19, 47.5637251, -122.0828508, 10, 0.34, 209.2, 111, 143, 196, -20, 28, -5
93305839, 2, 19, 47.5637248, -122.0828500, 10, 0.34, 209.2, 111, 143, 196, -20, 28, -5
93526588, 2, 19, 47.5637241, -122.0828492, 10, 0.32, 209.2, 111, 143, 196, -13, 29, -5
93727631, 2, 19, 47.5637233, -122.0828488, 10, 0.44, 150.6, 111, 143, 195, -34, 27, -2
93948372, 2, 19, 47.5637225, -122.0828489, 10, 0.40, 144.9, 111, 143, 195, -30, 27, 0
94128996, 2, 19, 47.5637234, -122.0828478, 10, 0.34, 144.9, 111, 143, 195, 11, 32, -9
94329845, 2, 19, 47.5637233, -122.0828471, 10, 0.28, 144.9, 111, 143, 195, -3, 28, -5
94530524, 2, 19, 47.5637235, -122.0828468, 10, 0.22, 144.9, 111, 143, 195, 0, 22, 4
94731270, 2, 19, 47.5637230, -122.0828464, 10, 0.25, 144.9, 111, 144, 196, -16, 20, 6
94932288, 2, 19, 47.5637230, -122.0828463, 10, 0.25, 144.9, 111, 144, 196, -16, 20, 6
95112816, 2, 19, 47.5637224, -122.0828456, 10, 0.51, 148.1, 111, 145, 197, -45, 24, 2
95311880, 2, 19, 47.5637227, -122.0828455, 10, 0.51, 148.1, 111, 144, 197, -45, 24, 2
95492585, 2, 19, 47.5637226, -122.0828447, 10, 0.11, 148.1, 111, 144, 197, 10, -5, 9
95693247, 2, 19, 47.5637222, -122.0828440, 10, 0.20, 148.1, 111, 144, 198, -6, 19, 8
95914303, 2, 19, 47.5637220, -122.0828439, 10, 0.15, 148.1, 111, 145, 198, -9, 12, 7
96094925, 2, 19, 47.5637222, -122.0828436, 10, 0.08, 148.1, 111, 145, 198, -7, 4, 3
96295608, 2, 19, 47.5637224, -122.0828440, 10, 0.11, 148.1, 111, 145, 198, 2, 11, 0
96496435, 2, 19, 47.5637229, -122.0828442, 10, 0.08, 148.1, 111, 144, 198, -4, -6, -3
96717180, 2, 19, 47.5637234, -122.0828446, 10, 0.17, 148.1, 111, 144, 198, 13, -10, -15
96917878, 2, 19, 47.5637235, -122.0828442, 10, 0.13, 148.1, 111, 144, 199, 5, 12, -19
97098653, 2, 19, 47.5637237, -122.0828445, 10, 0.13, 148.1, 111, 145, 199, 5, 12, -19
97279222, 2, 18, 47.5637237, -122.0828445, 10, 0.09, 148.1, 113, 145, 199, 5, -8, -11
97299306, 2, 18, 47.5637242, -122.0828450, 10, 0.09, 148.1, 113, 145, 199, 5, -8, -11
97500013, 2, 18, 47.5637243, -122.0828456, 10, 0.22, 148.1, 113, 145, 199, 16, -15, -2
97700814, 2, 18, 47.5637242, -122.0828464, 10, 0.09, 148.1, 115, 145, 199, 9, 0, 9
97921671, 2, 18, 47.5637249, -122.0828470, 10, 0.09, 148.1, 115, 145, 198, 9, 0, 9
98100476, 2, 18, 47.5637254, -122.0828472, 10, 0.31, 81.6, 113, 146, 199, 28, -14, 6
98301165, 2, 18, 47.5637258, -122.0828475, 10, 0.26, 81.6, 113, 146, 199, 25, -7, 6
98502525, 2, 19, 47.5637264, -122.0828480, 10, 0.20, 81.6, 111, 146, 198, 15, -13, 8
98703173, 2, 18, 47.5637268, -122.0828475, 10, 0.36, 27.9, 112, 147, 198, 32, -15, 14
98923933, 2, 18, 47.5637271, -122.0828478, 10, 0.26, 27.9, 112, 147, 198, 22, -14, 25
99104606, 2, 19, 47.5637271, -122.0828478, 10, 0.26, 27.9, 111, 147, 198, 22, -14, 25
99124682, 2, 19, 47.5637273, -122.0828478, 10, 0.26, 27.9, 111, 147, 198, 22, -14, 25
99305232, 2, 19, 47.5637273, -122.0828476, 10, 0.11, 27.9, 111, 148, 198, 11, -2, 23
99505942, 2, 18, 47.5637272, -122.0828480, 10, 0.08, 27.9, 112, 148, 197, 4, 7, 25
99706651, 2, 19, 47.5637270, -122.0828480, 10, 0.05, 27.9, 111, 147, 196, 3, -5, 25
99927461, 2, 19, 47.5637267, -122.0828483, 10, 0.07, 27.9, 111, 147, 196, -6, -4, 20
100108057, 2, 19, 47.5637263, -122.0828482, 10, 0.07, 27.9, 111, 147, 196, -6, -4, 20
100308756, 2, 19, 47.5637259, -122.0828487, 10, 0.20, 27.9, 111, 147, 196, -18, -10, 12
100362940, 2, 19, 47.5637259, -122.0828487, 10, 0.20, 27.9, 111, 147, 196, -18, -10, 12
100509635, 2, 19, 47.5637255, -122.0828488, 10, 0.20, 27.9, 111, 147, 196, -18, -10, 12
100710404, 2, 19, 47.5637254, -122.0828489, 10, 0.10, 27.9, 111, 146, 196, -10, 0, 16
100931084, 2, 19, 47.5637251, -122.0828487, 10, 0.23, 27.9, 111, 146, 196, -22, 8, 23
101130162, 2, 19, 47.5637241, -122.0828488, 10, 0.40, 106.7, 111, 147, 196, -40, -3, 26
101330928, 2, 19, 47.5637246, -122.0828490, 10, 0.40, 106.7, 111, 147, 196, -40, -3, 26
101531808, 2, 19, 47.5637238, -122.0828484, 10, 0.10, 106.7, 111, 147, 195, -3, -9, 25
101732398, 2, 19, 47.5637231, -122.0828482, 10, 0.48, 145.6, 111, 147, 195, -45, 16, 22
101953271, 2, 19, 47.5637226, -122.0828480, 10, 0.30, 152.2, 111, 147, 194, -29, -8, 15
102133962, 2, 19, 47.5637229, -122.0828474, 10, 0.30, 152.2, 111, 147, 193, -29, -8, 15
102334691, 2, 19, 47.5637229, -122.0828475, 10, 0.12, 152.2, 111, 147, 193, -11, 3, -7
102535457, 2, 19, 47.5637230, -122.0828478, 10, 0.10, 152.2, 111, 148, 192, 4, -9, -31
102714360, 2, 19, 47.5637226, -122.0828476, 10, 0.06, 152.2, 111, 148, 192, -3, 5, -34
102915101, 2, 19, 47.5637222, -122.0828475, 10, 0.06, 152.2, 111, 148, 192, -3, 5, -34
103115755, 2, 19, 47.5637222, -122.0828481, 10, 0.02, 152.2, 111, 148, 192, -2, 2, -40
103316530, 2, 19, 47.5637221, -122.0828480, 10, 0.22, 152.2, 111, 149, 192, 14, -16, -42
103517328, 2, 19, 47.5637223, -122.0828480, 10, 0.09, 152.2, 111, 148, 191, 7, -6, -16
103717969, 2, 19, 47.5637220, -122.0828481, 10, 0.09, 152.2, 111, 148, 191, 7, -6, -16
103919086, 2, 19, 47.5637217, -122.0828483, 10, 0.03, 152.2, 111, 148, 190, 2, -3, -3
104119807, 2, 19, 47.5637217, -122.0828484, 10, 0.10, 152.2, 111, 148, 190, 9, -3, 20
104320425, 2, 19, 47.5637216, -122.0828478, 10, 0.22, 152.2, 111, 148, 190, -12, 18, 16
104541415, 2, 19, 47.5637222, -122.0828482, 10, 0.27, 239.7, 111, 148, 190, 22, -15, 12
104742143, 2, 19, 47.5637224, -122.0828479, 10, 0.14, 239.7, 111, 148, 190, 14, -1, 8
104941104, 2, 19, 47.5637225, -122.0828478, 10, 0.13, 239.7, 111, 148, 190, 12, -5, 5
105141742, 2, 19, 47.5637225, -122.0828476, 10, 0.06, 239.7, 111, 148, 190, 5, -3, -2
105344432, 2, 19, 47.5637227, -122.0828476, 10, 0.12, 239.7, 111, 148, 189, 11, 3, -8
105543256, 2, 19, 47.5637232, -122.0828480, 10, 0.25, 239.7, 111, 148, 189, 24, -9, -15
105743883, 2, 19, 47.5637239, -122.0828479, 10, 0.30, 239.7, 111, 149, 189, 28, 10, -18
105944660, 2, 19, 47.5637242, -122.0828476, 10, 0.30, 239.7, 111, 149, 189, 28, 10, -18
106125350, 2, 19, 47.5637249, -122.0828477, 10, 0.32, 239.7, 111, 149, 189, 26, 18, -31
106326026, 2, 19, 47.5637251, -122.0828480, 10, 0.12, 239.7, 111, 149, 190, 11, -5, -46
106526814, 2, 19, 47.5637254, -122.0828484, 10, 0.39, 311.0, 111, 149, 190, 39, 2, -39
106707517, 2, 19, 47.5637265, -122.0828479, 10, 0.39, 311.0, 111, 148, 190, 39, 2, -39
106928413, 2, 19, 47.5637265, -122.0828477, 10, 0.17, 10.6, 111, 148, 189, 5, 16, -11
107109131, 2, 19, 47.5637281, -122.0828474, 10, 0.17, 10.6, 111, 147, 189, 5, 16, -11
107309989, 2, 19, 47.5637283, -122.0828472, 10, 0.68, 13.4, 111, 147, 189, 66, 18, -2
107510695, 2, 19, 47.5637296, -122.0828467, 9, 0.20, 13.4, 111, 146, 189, 16, 11, 31
107711379, 2, 19, 47.5637304, -122.0828462, 9, 0.54, 14.3, 111, 146, 189, 52, 15, 36
107910420, 2, 19, 47.5637314, -122.0828455, 9, 0.34, 17.1, 111, 146, 189, 31, 14, 43
108111181, 2, 19, 47.5637311, -122.0828452, 9, 0.17, 20.9, 111, 146, 189, -16, 8, 39
108312024, 2, 19, 47.5637308, -122.0828455, 9, 0.17, 20.9, 111, 145, 188, -16, 8, 39
108512766, 2, 19, 47.5637301, -122.0828457, 9, 0.04, 20.9, 111, 145, 188, 1, -4, 45
108587032, 2, 19, 47.5637301, -122.0828457, 9, 0.23, 20.9, 111, 145, 188, -19, -13, 47
108713487, 2, 19, 47.5637297, -122.0828463, 9, 0.23, 20.9, 111, 144, 187, -19, -13, 47
108932691, 2, 19, 47.5637289, -122.0828467, 9, 0.51, 272.0, 111, 144, 187, -39, -33, 34
109135431, 2, 19, 47.5637283, -122.0828467, 9, 0.44, 246.5, 111, 143, 186, -34, -28, 37
109314194, 2, 19, 47.5637274, -122.0828474, 9, 0.44, 246.5, 111, 143, 186, -34, -28, 37
109514913, 2, 19, 47.5637258, -122.0828477, 9, 0.65, 232.1, 111, 143, 186, -50, -41, 28
109715677, 2, 19, 47.5637246, -122.0828477, 9, 0.87, 200.0, 111, 143, 187, -86, -12, 28
109934694, 2, 19, 47.5637232, -122.0828483, 9, 0.89, 194.7, 111, 143, 187, -88, -15, 2
110115307, 2, 19, 47.5637211, -122.0828482, 9, 1.07, 192.7, 111, 143, 187, -105, -21, 16
110316077, 2, 19, 47.5637189, -122.0828475, 9, 1.26, 186.0, 111, 143, 187, -125, -5, 9
110516974, 2, 19, 47.5637173, -122.0828472, 9, 1.17, 175.4, 111, 143, 188, -115, 22, 20
110697590, 2, 20, 47.5637168, -122.0828467, 9, 1.10, 174.8, 101, 144, 189, -109, 13, 6
110916706, 2, 20, 47.5637169, -122.0828473, 9, 0.49, 173.0, 101, 145, 189, -46, 18, 8
111117393, 2, 20, 47.5637159, -122.0828465, 9, 0.40, 162.3, 101, 145, 189, -36, 17, -19
111298005, 2, 19, 47.5637159, -122.0828465, 9, 0.40, 162.3, 104, 145, 189, -36, 17, -19
111320098, 2, 19, 47.5637145, -122.0828461, 9, 0.40, 162.3, 104, 144, 189, -36, 17, -19
111518832, 2, 19, 47.5637142, -122.0828460, 9, 0.50, 168.3, 104, 145, 189, -50, 6, -30
111699498, 2, 20, 47.5637142, -122.0828460, 9, 0.12, 168.3, 101, 145, 189, -4, -12, -28
111719579, 2, 20, 47.5637144, -122.0828459, 9, 0.12, 168.3, 101, 145, 190, -4, -12, -28
111900246, 2, 19, 47.5637144, -122.0828459, 9, 0.18, 168.3, 111, 145, 190, 15, -10, -30
111920347, 2, 19, 47.5637143, -122.0828457, 9, 0.12, 168.3, 111, 145, 190, 11, -5, -36
112121142, 2, 20, 47.5637143, -122.0828457, 9, 0.12, 168.3, 101, 145, 190, 11, -5, -36
112141217, 2, 20, 47.5637148, -122.0828463, 9, 0.47, 245.5, 101, 145, 190, 42, -21, -30
112321918, 2, 19, 47.5637148, -122.0828463, 9, 0.47, 245.5, 111, 145, 190, 42, -21, -30
112341995, 2, 19, 47.5637152, -122.0828469, 9, 0.39, 279.8, 111, 146, 190, 37, -11, -28
112522684, 2, 20, 47.5637152, -122.0828469, 9, 0.39, 279.8, 101, 146, 190, 37, -11, -28
112542747, 2, 20, 47.5637164, -122.0828477, 9, 0.76, 336.1, 101, 146, 191, 74, -15, -21
112741875, 2, 20, 47.5637170, -122.0828480, 9, 0.50, 340.6, 101, 146, 191, 50, -5, -24
112942597, 2, 20, 47.5637174, -122.0828486, 9, 0.38, 342.8, 101, 146, 192, 37, -9, -13
